,name,reviews.username,reviews.rating,cleanliness,food,comfortable
3984,Holiday Inn Express & Suites Portland,Joanne R,4.0,5,3,3
3985,Holiday Inn Express & Suites Portland,Stacy354,4.0,5,4,3
3986,Holiday Inn Express & Suites Portland,kennykelme,5.0,5,4,5
3987,Holiday Inn Express & Suites Portland,Robert Williams,5.0,5,4,5
3988,Holiday Inn Express & Suites Portland,461suzanned,3.0,2,4,2
3989,Holiday Inn Express & Suites Portland,jema813,5.0,5,5,5
3990,Holiday Inn Express & Suites Portland,76JohnES,5.0,4,5,4
3991,Holiday Inn Express & Suites Portland,Sonny_circumvehor,4.0,3,5,5
3992,Holiday Inn Express & Suites Portland,Wade Carter,4.0,4,4,4
3993,Holiday Inn Express & Suites Portland,JulieAnnTravels,5.0,5,4,5
3994,Holiday Inn Express & Suites Portland,ErnestJutte,3.0,2,3,3
3995,Holiday Inn Express & Suites Portland,dennysands13,5.0,4,4,5
3996,Holiday Inn Express & Suites Portland,tammy w,5.0,5,4,4
3997,Holiday Inn Express & Suites Portland,Enrique S,4.0,3,5,5
3998,Holiday Inn Express & Suites Portland,timandJuliecan,3.0,2,2,3
3999,Holiday Inn Express & Suites Portland,John H,4.0,3,5,5
4000,Holiday Inn Express & Suites Portland,Dave F,5.0,5,5,5
4001,Royal Inn,RodMcLeod,3.0,3,2,2
4002,Royal Inn,Cecille H,5.0,4,4,4
4003,Royal Inn,Seven S,5.0,4,4,5
4004,Royal Inn,AlaskaLoveToTravel,4.0,3,3,4
4005,Royal Inn,emazur27,4.0,4,4,5
4006,Royal Inn,Mothra M,5.0,4,5,5
4007,Royal Inn,DeAnna M,5.0,4,5,5
4008,Royal Inn,Jim M,3.0,3,2,3
4009,Royal Inn,pinkarcher,4.0,3,4,5
4010,Royal Inn,Lee M,5.0,5,5,5
4011,Columbia Gorge Riverside Lodge,write a review,0.0,1,1,1
4012,Columbia Gorge Riverside Lodge,xxxxxxxxxxxxxx,0.0,1,1,1
4013,Columbia Gorge Riverside Lodge,Chunior Arenas,0.0,1,1,1
4014,Cypress Suites,write a review,0.0,1,1,1
4015,Best Western Burlington Inn,LEELEE02,1.0,2,2,1
4016,Best Western Burlington Inn,Contributor,1.0,2,2,2
4017,Eldorado Suites Hotel,CYNTHIA C,5.0,4,4,5
4018,Eldorado Suites Hotel,Robin O,5.0,5,4,5
4019,Eldorado Suites Hotel,Roger L,4.0,5,4,4
4020,Eldorado Suites Hotel,robinbPHX,5.0,5,5,5
4021,Eldorado Suites Hotel,robanddar,5.0,5,5,5
4022,Eldorado Suites Hotel,AMH913,3.0,4,4,2
4023,Eldorado Suites Hotel,RhondaMathis,4.0,3,3,5
4024,Eldorado Suites Hotel,Sarina N,5.0,5,5,4
4025,Eldorado Suites Hotel,2JRo,5.0,4,4,4
4026,Eldorado Suites Hotel,Hal C,5.0,5,4,5
4027,Eldorado Suites Hotel,imdun,5.0,4,4,5
4028,Eldorado Suites Hotel,Kathie B,4.0,3,5,4
4029,Eldorado Suites Hotel,Michelle and Ni... H,5.0,4,5,4
4030,Eldorado Suites Hotel,retiredteachers25,5.0,4,4,5
4031,Eldorado Suites Hotel,truconosur,2.0,1,3,2
4032,Eldorado Suites Hotel,tucsoncharter,5.0,5,5,5
4033,Eldorado Suites Hotel,meadjm,4.0,3,4,4
4034,Eldorado Suites Hotel,DRM_SVC,5.0,4,4,4
4035,Eldorado Suites Hotel,waynesunne,5.0,5,5,4
4036,Eldorado Suites Hotel,Domonique F,5.0,4,5,5
4037,Eldorado Suites Hotel,Jean O,4.0,3,4,5
4038,Eldorado Suites Hotel,gilligan2011,5.0,5,4,5
4039,Eldorado Suites Hotel,CosSprDoc,4.0,5,5,3
4040,Eldorado Suites Hotel,Rivergirl57,5.0,5,5,4
4041,Eldorado Suites Hotel,drbjkb,4.0,3,3,3
4042,Eldorado Suites Hotel,Rms619ster,5.0,5,4,5
4043,Eldorado Suites Hotel,Bob P,5.0,4,5,5
4044,Eldorado Suites Hotel,MarcyLong,5.0,5,5,4
4045,Eldorado Suites Hotel,Lois A,5.0,4,5,4
4046,Eldorado Suites Hotel,SPage53,5.0,4,4,4
4047,Eldorado Suites Hotel,Traveler13116807,5.0,4,4,5
4048,Eldorado Suites Hotel,Freebird54,5.0,4,4,5
4049,Eldorado Suites Hotel,AzRafi,5.0,5,4,4
4050,Eldorado Suites Hotel,TravelinBluez,5.0,4,4,4
4051,Eldorado Suites Hotel,Kim B,5.0,5,4,5
4052,Eldorado Suites Hotel,ILUVAZ175,5.0,4,4,4
4053,Eldorado Suites Hotel,Susan H,5.0,5,4,5
4054,Eldorado Suites Hotel,Lanasgarden,5.0,4,5,4
4055,Eldorado Suites Hotel,Jean H,5.0,5,4,5
4056,Eldorado Suites Hotel,Chicago60604,4.0,5,3,3
4057,Eldorado Suites Hotel,LRM879,4.0,3,5,5
4058,Eldorado Suites Hotel,Luke W,5.0,5,4,4
4059,Eldorado Suites Hotel,peghaz,4.0,4,3,5
4060,Eldorado Suites Hotel,LJEBishop_CA,5.0,5,5,5
4061,Eldorado Suites Hotel,Michelle C,5.0,5,4,4
4062,Eldorado Suites Hotel,Jill S,5.0,4,4,5
4063,Eldorado Suites Hotel,cueballq,5.0,4,4,5
4064,Eldorado Suites Hotel,azlorilee,5.0,5,4,4
4065,Eldorado Suites Hotel,TimWW_ELP,5.0,5,5,5
4066,Eldorado Suites Hotel,Tara W,5.0,4,4,4
4067,Eldorado Suites Hotel,Paris D,5.0,5,4,4
4068,Eldorado Suites Hotel,azoak,5.0,4,4,5
4069,Eldorado Suites Hotel,Robert M,5.0,5,5,5
4070,Eldorado Suites Hotel,sjacobs11,5.0,4,5,4
4071,Eldorado Suites Hotel,2003Katherine,5.0,4,4,4
4072,Eldorado Suites Hotel,travelbird80,4.0,4,3,5
4073,Eldorado Suites Hotel,Brenda N,5.0,5,4,4
4074,Eldorado Suites Hotel,slipperyslope68,4.0,5,4,3
4075,Econo Lodge,xxxxxxxxxxxxxx,0.0,1,1,1
4076,Bent Elbow,zealot42,1.0,2,1,2
4077,Bent Elbow,Carol S,2.0,1,2,2
4078,Bent Elbow,Marnie1919,4.0,5,3,3
4079,Bent Elbow,olivia G,5.0,4,5,4
4080,Bent Elbow,scottab1,4.0,3,5,4
4081,Bent Elbow,d b,4.0,5,5,5
4082,Bent Elbow,IquitosAnglo,4.0,5,4,3
4083,Bent Elbow,grayson437,1.0,1,2,2
4084,Bent Elbow,Kim H,5.0,4,5,4
4085,Bent Elbow,Born2Discovr,5.0,4,4,5
4086,Bent Elbow,gjbrent,4.0,5,3,4
4087,Penzion Accom,Brian L,4.0,4,3,5
4088,Penzion Accom,Jadlee,3.0,2,2,2
4089,Penzion Accom,Hobby1957,3.0,4,4,3
4090,Penzion Accom,Costa C,5.0,4,5,4
4091,La Quinta Inn and Suites Sunrise,Gary,2.0,1,3,2
4092,La Quinta Inn and Suites Sunrise,lucy,1.0,1,2,1
4093,La Quinta Inn and Suites Sunrise,f,5.0,4,4,4
4094,La Quinta Inn and Suites Sunrise,Sheldon,2.0,3,1,3
4095,La Quinta Inn and Suites Sunrise,daniel,3.0,2,2,3
4096,La Quinta Inn and Suites Sunrise,A Traveler,5.0,5,4,5
4097,La Quinta Inn and Suites Sunrise,Eric,5.0,4,4,4
4098,La Quinta Inn and Suites Sunrise,Daniel,4.0,5,3,4
4099,La Quinta Inn and Suites Sunrise,R Bruce R,3.0,4,2,2
4100,La Quinta Inn and Suites Sunrise,Tony,3.0,3,4,2
4101,La Quinta Inn and Suites Sunrise,Cathy,1.0,2,2,1
4102,La Quinta Inn and Suites Sunrise,Andrew,2.0,2,1,1
4103,La Quinta Inn and Suites Sunrise,A Traveler,3.0,4,4,4
4104,La Quinta Inn and Suites Sunrise,BigH2,4.0,3,3,4
4105,La Quinta Inn and Suites Sunrise,Trucia,4.0,3,3,4
4106,La Quinta Inn and Suites Sunrise,Trucia,4.0,3,3,4
4107,La Quinta Inn and Suites Sunrise,Beth,4.0,3,5,4
4108,La Quinta Inn and Suites Sunrise,La Nita M,5.0,4,4,4
4109,La Quinta Inn and Suites Sunrise,shashasharon,4.0,4,5,4
4110,La Quinta Inn and Suites Sunrise,Alberto,3.0,3,2,4
4111,La Quinta Inn and Suites Sunrise,Kathleen,3.0,4,4,2
4112,La Quinta Inn and Suites Sunrise,Stephen,5.0,4,5,5
4113,La Quinta Inn and Suites Sunrise,Doodeler,1.0,1,2,1
4114,La Quinta Inn and Suites Sunrise,Lori,4.0,3,5,3
4115,La Quinta Inn and Suites Sunrise,Howard C,5.0,4,4,5
4116,La Quinta Inn and Suites Sunrise,313angelyr,4.0,3,4,4
4117,La Quinta Inn and Suites Sunrise,John R,3.0,4,4,2
4118,La Quinta Inn and Suites Sunrise,A Traveler,3.0,4,4,3
4119,La Quinta Inn and Suites Sunrise,A Traveler,4.0,4,4,4
4120,La Quinta Inn and Suites Sunrise,Alberto Lemos,3.0,2,2,4
4121,La Quinta Inn and Suites Sunrise,A Traveler,4.0,3,5,5
4122,La Quinta Inn and Suites Sunrise,Lawrence N,3.0,2,4,3
4123,La Quinta Inn and Suites Sunrise,Elaine,4.0,5,3,3
4124,La Quinta Inn and Suites Sunrise,GeoffHyphenE,4.0,5,3,4
4125,La Quinta Inn and Suites Sunrise,Hugh,3.0,3,4,2
4126,La Quinta Inn and Suites Sunrise,jennifer,4.0,5,5,4
4127,La Quinta Inn and Suites Sunrise,ICCRGlobetrotter101,5.0,5,5,5
4128,La Quinta Inn and Suites Sunrise,Mahmut,1.0,2,2,2
4129,La Quinta Inn and Suites Sunrise,Daniel H,4.0,5,3,4
4130,La Quinta Inn and Suites Sunrise,A Traveler,4.0,3,4,3
4131,La Quinta Inn and Suites Sunrise,David P,2.0,2,2,2
4132,La Quinta Inn and Suites Sunrise,Siegbert M,4.0,5,3,4
4133,La Quinta Inn and Suites Sunrise,Linda,4.0,5,5,5
4134,La Quinta Inn and Suites Sunrise,A Traveler,3.0,2,2,4
4135,La Quinta Inn and Suites Sunrise,Julian,5.0,4,5,4
4136,La Quinta Inn and Suites Sunrise,David P,1.0,2,2,2
4137,La Quinta Inn and Suites Sunrise,Anna,4.0,5,5,4
4138,La Quinta Inn and Suites Sunrise,A Traveler,5.0,5,4,5
4139,La Quinta Inn and Suites Sunrise,A Traveler,2.0,3,3,1
4140,La Quinta Inn and Suites Sunrise,Jennifer,3.0,3,2,3
4141,La Quinta Inn and Suites Sunrise,Jennifer,3.0,4,3,4
4142,La Quinta Inn and Suites Sunrise,Ivan Correa,3.0,3,3,2
4143,La Quinta Inn and Suites Sunrise,Daghow,5.0,4,4,5
4144,La Quinta Inn and Suites Sunrise,Percy_lias,1.0,1,2,1
4145,La Quinta Inn and Suites Sunrise,Pedro R,4.0,4,3,3
4146,La Quinta Inn and Suites Sunrise,Pedro R,4.0,4,5,4
4147,La Quinta Inn and Suites Sunrise,reinaldow505,5.0,5,5,4
4148,La Quinta Inn and Suites Sunrise,Antiqua2001,2.0,1,3,1
4149,La Quinta Inn and Suites Sunrise,Michael Davi C,5.0,4,4,4
4150,La Quinta Inn and Suites Sunrise,lucy,5.0,5,4,4
4151,La Quinta Inn and Suites Sunrise,BarryRolfe,4.0,3,4,4
4152,La Quinta Inn and Suites Sunrise,John L,1.0,1,2,1
4153,La Quinta Inn and Suites Sunrise,Timothy G,5.0,4,4,4
4154,La Quinta Inn and Suites Sunrise,Gustavo R,3.0,4,4,3
4155,La Quinta Inn and Suites Sunrise,Jon,3.0,3,2,2
4156,La Quinta Inn and Suites Sunrise,eric,2.0,2,2,2
4157,La Quinta Inn and Suites Sunrise,Owen B,5.0,5,4,4
4158,La Quinta Inn and Suites Sunrise,Luis Guiller U,4.0,3,3,3
4159,La Quinta Inn and Suites Sunrise,cbugden2015,2.0,1,1,3
4160,La Quinta Inn and Suites Sunrise,Diane B,2.0,1,3,1
4161,La Quinta Inn and Suites Sunrise,A Traveler,5.0,4,5,5
4162,La Quinta Inn and Suites Sunrise,gustavo,1.0,2,1,1
4163,La Quinta Inn and Suites Sunrise,Tom B,5.0,4,4,4
4164,La Quinta Inn and Suites Sunrise,MORGANA,5.0,4,5,4
4165,La Quinta Inn and Suites Sunrise,LaShundra S,4.0,5,4,3
4166,La Quinta Inn and Suites Sunrise,Mark,5.0,4,5,4
4167,La Quinta Inn and Suites Sunrise,roystoys,5.0,5,5,5
4168,La Quinta Inn and Suites Sunrise,B,1.0,1,2,2
4169,La Quinta Inn and Suites Sunrise,vivrya,4.0,5,5,3
4170,La Quinta Inn and Suites Sunrise,Dave,4.0,3,4,3
4171,La Quinta Inn and Suites Sunrise,Will Albino,4.0,3,4,5
4172,La Quinta Inn and Suites Sunrise,Charles M,4.0,3,3,4
4173,La Quinta Inn and Suites Sunrise,Unforgettable,3.0,3,4,2
4174,La Quinta Inn and Suites Sunrise,MTClarity,1.0,2,1,1
4175,La Quinta Inn and Suites Sunrise,AngelG7399,3.0,3,2,4
4176,La Quinta Inn and Suites Sunrise,Susan F,5.0,5,4,4
4177,La Quinta Inn and Suites Sunrise,bobjoness,5.0,4,5,4
4178,La Quinta Inn and Suites Sunrise,sunlover86,3.0,3,3,4
4179,La Quinta Inn and Suites Sunrise,Dan,4.0,3,4,4
4180,La Quinta Inn and Suites Sunrise,Salewa,4.0,4,4,4
4181,La Quinta Inn and Suites Sunrise,A Traveler,4.0,3,5,3
4182,La Quinta Inn and Suites Sunrise,ICCRGlobetrotter101,5.0,4,5,5
4183,La Quinta Inn and Suites Sunrise,Hollis M,5.0,5,5,5
4184,La Quinta Inn and Suites Sunrise,Joanne P,5.0,5,5,5
4185,La Quinta Inn and Suites Sunrise,jorgesN1841GD,5.0,4,5,4
4186,La Quinta Inn and Suites Sunrise,A Traveler,5.0,4,5,4
4187,La Quinta Inn and Suites Sunrise,damianb396,4.0,3,4,4
4188,La Quinta Inn and Suites Sunrise,katt0588,4.0,3,5,4
4189,La Quinta Inn and Suites Sunrise,beetle78,3.0,3,4,4
4190,La Quinta Inn and Suites Sunrise,jzg295,2.0,2,1,2
4191,La Quinta Inn and Suites Sunrise,minneolamatt,5.0,5,4,5
4192,La Quinta Inn and Suites Sunrise,Lynn,4.0,4,3,3
4193,La Quinta Inn and Suites Sunrise,dlwbsa,5.0,5,5,4
4194,La Quinta Inn and Suites Sunrise,Todd D,5.0,5,5,5
4195,La Quinta Inn and Suites Sunrise,323clarat,5.0,5,4,5
4196,La Quinta Inn and Suites Sunrise,Florian H,2.0,3,2,2
4197,La Quinta Inn and Suites Sunrise,alberto,5.0,4,4,4
4198,La Quinta Inn and Suites Sunrise,Vicki A,5.0,5,4,4
4199,La Quinta Inn and Suites Sunrise,tathyfaria,3.0,2,2,3
4200,La Quinta Inn and Suites Sunrise,Kimberly M,1.0,2,2,1
4201,La Quinta Inn and Suites Sunrise,Gabss7,5.0,5,5,5
4202,La Quinta Inn and Suites Sunrise,eck6gang,2.0,1,1,1
4203,La Quinta Inn and Suites Sunrise,mathdaddy,4.0,4,3,3
4204,La Quinta Inn and Suites Sunrise,Elaine G,4.0,4,5,3
4205,La Quinta Inn and Suites Sunrise,Rafael,4.0,4,3,5
4206,La Quinta Inn and Suites Sunrise,Hemant K,3.0,2,3,4
4207,La Quinta Inn and Suites Sunrise,Carlos M,3.0,2,4,2
4208,La Quinta Inn and Suites Sunrise,Robert T,4.0,5,4,3
4209,La Quinta Inn and Suites Sunrise,ruppr01,4.0,3,3,4
4210,La Quinta Inn and Suites Sunrise,Aleissis A,5.0,5,5,4
4211,La Quinta Inn and Suites Sunrise,Maria del Carme... D,4.0,3,4,5
4212,La Quinta Inn and Suites Sunrise,280fernandop,5.0,5,5,4
4213,La Quinta Inn and Suites Sunrise,flavia89,4.0,5,4,3
4214,La Quinta Inn and Suites Sunrise,Maria P,4.0,5,5,3
4215,La Quinta Inn and Suites Sunrise,Lisa,3.0,4,4,4
4216,La Quinta Inn and Suites Sunrise,Alfredo A,5.0,5,4,5
4217,La Quinta Inn and Suites Sunrise,Charles A,4.0,3,4,5
4218,La Quinta Inn and Suites Sunrise,Tamara F,3.0,3,2,4
4219,La Quinta Inn and Suites Sunrise,Andy F,4.0,4,4,5
4220,La Quinta Inn and Suites Sunrise,Katie H,4.0,3,5,5
4221,La Quinta Inn and Suites Sunrise,Buttons560,1.0,2,1,1
4222,La Quinta Inn and Suites Sunrise,A Traveler,1.0,2,1,2
4223,La Quinta Inn and Suites Sunrise,Lisa L,5.0,5,5,5
4224,La Quinta Inn and Suites Sunrise,Paul Z,3.0,4,2,3
4225,La Quinta Inn and Suites Sunrise,Paul Z,3.0,2,3,4
4226,La Quinta Inn and Suites Sunrise,urbagurba,1.0,2,2,1
4227,La Quinta Inn and Suites Sunrise,Barbara C,4.0,5,5,5
4228,La Quinta Inn and Suites Sunrise,Kathie G,1.0,1,1,2
4229,La Quinta Inn and Suites Sunrise,A Traveler,4.0,3,5,3
4230,La Quinta Inn and Suites Sunrise,A Traveler,5.0,5,5,5
4231,La Quinta Inn and Suites Sunrise,Julio507,4.0,3,4,5
4232,La Quinta Inn and Suites Sunrise,HAZEL,5.0,5,4,5
4233,La Quinta Inn and Suites Sunrise,Judy B,4.0,4,5,3
4234,La Quinta Inn and Suites Sunrise,A Traveler,5.0,5,4,4
4235,La Quinta Inn and Suites Sunrise,Mary H,3.0,2,3,3
4236,La Quinta Inn and Suites Sunrise,Dave C,5.0,5,4,5
4237,La Quinta Inn and Suites Sunrise,Akintayo,4.0,3,5,4
4238,La Quinta Inn and Suites Sunrise,kim c,5.0,5,4,5
4239,La Quinta Inn and Suites Sunrise,CarlodiTermini,3.0,3,2,2
4240,La Quinta Inn and Suites Sunrise,RaiOfSunshine29,4.0,4,4,3
4241,La Quinta Inn and Suites Sunrise,German E,4.0,5,4,5
4242,La Quinta Inn and Suites Sunrise,Jonathan B,4.0,3,5,3
4243,La Quinta Inn and Suites Sunrise,Dr.Zuhal Luleci,4.0,3,5,3
4244,La Quinta Inn and Suites Sunrise,Dinho2011,5.0,4,5,5
4245,La Quinta Inn and Suites Sunrise,PaulineTS,5.0,4,4,4
4246,La Quinta Inn and Suites Sunrise,Geoff_of_stuart,4.0,4,5,4
4247,La Quinta Inn and Suites Sunrise,WashCaps,3.0,4,2,3
4248,La Quinta Inn and Suites Sunrise,jdemont1,3.0,3,4,3
4249,La Quinta Inn and Suites Sunrise,A Traveler,3.0,4,4,3
4250,La Quinta Inn and Suites Sunrise,A Traveler,5.0,5,5,5
4251,La Quinta Inn and Suites Sunrise,Tisha S,4.0,3,5,3
4252,La Quinta Inn and Suites Sunrise,misssonniloves,4.0,5,4,4
4253,La Quinta Inn and Suites Sunrise,klgentry,1.0,2,1,1
4254,La Quinta Inn and Suites Sunrise,Will Albino,1.0,1,2,2
4255,La Quinta Inn and Suites Sunrise,Ivan Correa,1.0,1,1,2
4256,La Quinta Inn and Suites Sunrise,A,4.0,4,3,4
4257,Americana Resort Properties,write a review,0.0,1,1,1
4258,Knights Inn Aiken,Michelle,3.0,2,4,2
4259,Knights Inn Aiken,A Traveler,1.0,2,1,1
4260,Knights Inn Aiken,Daniel,1.0,1,2,2
4261,Knights Inn Aiken,Bucky,1.0,2,2,2
4262,Knights Inn Aiken,Carlos,2.0,1,2,2
4263,Knights Inn Aiken,Senior,4.0,3,5,5
4264,Knights Inn Aiken,Jackie,1.0,1,2,2
4265,Knights Inn Aiken,A Traveler,3.0,2,4,3
4266,Knights Inn Aiken,Keith,2.0,1,2,2
4267,Knights Inn Aiken,Dianne,1.0,2,2,2
4268,Knights Inn Aiken,A Traveler,1.0,1,2,1
4269,Knights Inn Aiken,Diana,3.0,2,2,4
4270,Knights Inn Aiken,Fonda,4.0,5,3,3
4271,Knights Inn Aiken,J.,3.0,3,2,4
4272,Knights Inn Aiken,Jeff,3.0,3,4,2
4273,Knights Inn Aiken,Kay,2.0,2,1,2
4274,Knights Inn Aiken,Kay,3.0,2,2,4
4275,Knights Inn Aiken,Stephen,1.0,2,2,2
4276,Knights Inn Aiken,A Traveler,5.0,5,4,5
4277,Knights Inn Aiken,Monique,2.0,3,3,2
4278,Knights Inn Aiken,Yolanda,1.0,1,1,2
4279,Knights Inn Aiken,A Traveler,4.0,5,5,3
4280,Knights Inn Aiken,Groovili,1.0,1,1,2
4281,Knights Inn Aiken,Uga,3.0,2,4,3
4282,Knights Inn Aiken,Edward,2.0,1,3,3
4283,Knights Inn Aiken,illini8484 .,1.0,2,1,2
4284,Knights Inn Aiken,Contributor,1.0,1,2,2
4285,Knights Inn Aiken,Hipposarecool,1.0,2,1,1
4286,Knights Inn Aiken,kachilders,1.0,2,2,2
4287,Knights Inn Aiken,Brandi C,1.0,1,1,1
4288,Knights Inn Aiken,charity,5.0,4,5,4
4289,Knights Inn Aiken,Tomeka,3.0,4,4,4
4290,Knights Inn Aiken,C R,1.0,1,1,1
4291,Knights Inn Aiken,Charles K,2.0,2,3,2
4292,Knights Inn Aiken,Eleanor E,2.0,2,2,3
4293,Inroads Ireland Tours,Meggan,5.0,4,5,5
4294,Mansfield Plantation Inc,Walt T,5.0,5,5,4
4295,Mansfield Plantation Inc,Amy G,5.0,4,5,5
4296,Mansfield Plantation Inc,Michelle K,5.0,4,4,4
4297,Mansfield Plantation Inc,Alleycat0,5.0,5,5,5
4298,Mansfield Plantation Inc,Michelle D,5.0,4,4,4
4299,Mansfield Plantation Inc,vinojeff,5.0,4,4,4
4300,Mansfield Plantation Inc,Roy R,4.0,5,5,3
4301,Mansfield Plantation Inc,rontalley,5.0,4,5,4
4302,Mansfield Plantation Inc,JerseyShoreGma,5.0,5,5,5
4303,Mansfield Plantation Inc,write a review,0.0,1,1,1
4304,Mansfield Plantation Inc,jeans163,5.0,5,5,5
4305,Mansfield Plantation Inc,ncst8fan,3.0,3,2,2
4306,Mansfield Plantation Inc,Brian P,5.0,4,5,5
4307,Mansfield Plantation Inc,Allyson W,5.0,4,5,5
4308,Mansfield Plantation Inc,Stan T,5.0,4,5,4
4309,Holiday Inn Express Pinetop,Robyn Galbos,1.0,2,2,1
4310,Ramada,Janel,5.0,4,5,4
4311,Ramada,Ms. Minky,2.0,3,2,3
4312,Ramada,P,4.0,4,3,5
4313,Ramada,Melissa,5.0,4,4,4
4314,Ramada,Julie,4.0,3,3,4
4315,Ramada,Rosemary,4.0,3,4,4
4316,Ramada,Elizabeth,4.0,3,4,3
4317,Ramada,Stephen,2.0,1,2,1
4318,Ramada,Carolina,3.0,4,4,3
4319,Ramada,Staci,2.0,2,1,2
4320,Ramada,alfredo,5.0,4,4,5
4321,Ramada,alfredo,4.0,4,4,3
4322,Ramada,Filomena,4.0,3,3,4
4323,Ramada,Eddie,4.0,5,4,3
4324,Ramada,Eddie,4.0,4,5,4
4325,Ramada,A Traveler,4.0,3,5,3
4326,Ramada,Pamela,3.0,4,2,4
4327,Ramada,Alison,5.0,4,5,4
4328,Ramada,Margaret,5.0,4,5,4
4329,Ramada,Paula,3.0,3,2,2
4330,Ramada,Larry,5.0,5,5,5
4331,Ramada,SeeMonterey,5.0,5,4,4
4332,Ramada,SeeMonterey,4.0,5,4,4
4333,Ramada,vicki,4.0,3,4,5
4334,Ramada,F,5.0,5,4,5
4335,Ramada,Danette,5.0,5,4,4
4336,Ramada,Danette,4.0,3,5,3
4337,Ramada,A Traveler,4.0,5,3,4
4338,Ramada,A Traveler,4.0,3,5,4
4339,Ramada,Ryan,5.0,4,4,5
4340,Ramada,A Traveler,4.0,3,4,3
4341,Ramada,Victor,2.0,3,3,1
4342,Ramada,A Traveler,4.0,4,4,3
4343,Ramada,A Traveler,3.0,3,4,2
4344,Ramada,A Traveler,1.0,2,1,1
4345,Ramada,Ab,4.0,4,4,3
4346,Ramada,Sanford,5.0,5,4,5
4347,Ramada,Sanford,4.0,5,5,3
4348,Ramada,S,5.0,5,5,4
4349,Ramada,Kendall,4.0,5,4,3
4350,Ramada,Kendall,2.0,2,3,2
4351,Ramada,Kendall,5.0,5,5,4
4352,Ramada,A,4.0,4,5,3
4353,Ramada,Not Provided,4.0,5,4,3
4354,Ramada,Not Provided,4.0,3,4,4
4355,Ramada,vivek,4.0,5,4,5
4356,Ramada,A Traveler,4.0,3,5,3
4357,Ramada,christopher,1.0,2,1,2
4358,Ramada,christopher,4.0,5,3,5
4359,Ramada,Dolores,5.0,5,5,4
4360,Ramada,Dolores,5.0,5,5,4
4361,Ramada,William,5.0,5,5,4
4362,Ramada,william,4.0,3,3,5
4363,Ramada,Ryan,5.0,5,5,4
4364,Ramada,Alissa,5.0,5,4,4
4365,Ramada,Alissa,4.0,5,3,5
4366,Ramada,write a review,0.0,1,1,1
4367,Ramada,write a review,4.0,5,4,4
4368,Ramada,Linda,4.0,5,4,4
4369,Ramada,Linda,5.0,4,5,5
4370,Ramada,Linda,5.0,4,5,5
4371,Ramada,Thanh,5.0,5,4,5
4372,Ramada,Wuliang,1.0,1,2,1
4373,Ramada,SeeMonterey,1.0,1,1,1
4374,Ramada,Y,4.0,5,4,4
4375,Ramada,Y,2.0,2,1,3
4376,Ramada,JOHN,1.0,2,1,1
4377,Ramada,Endia,5.0,4,5,4
4378,Comfort Inn,Contributor,1.0,1,1,1
4379,"Holiday Inn Express Howe (sturgis, Mi)",Darcy Somerhalder-Perry,1.0,2,1,1
4380,"Holiday Inn Express Howe (sturgis, Mi)",GDogg!!!! ! 🚛,1.0,2,1,1
4381,"Holiday Inn Express Howe (sturgis, Mi)",GDogg!!!! ! ����,1.0,2,1,1
4382,Deluxe Inn Merrillville,Sara P.,1.0,2,2,1
4383,Deluxe Inn Merrillville,lynn.gina,1.0,2,2,2
4384,Deluxe Inn Merrillville,Dave S.,1.0,1,1,2
4385,Deluxe Inn Merrillville,danawantyou,1.0,1,2,1
4386,Deluxe Inn Merrillville,Sara P.,1.0,2,2,1
4387,Deluxe Inn Merrillville,dhoward44,1.0,1,1,1
4388,Deluxe Inn Merrillville,Joe V.,5.0,4,5,4
4389,Super 8 Pittsburgh/monroeville,Philly,4.0,3,3,5
4390,Super 8 Pittsburgh/monroeville,Tremel,4.0,3,5,5
4391,Super 8 Pittsburgh/monroeville,Chris,1.0,2,1,1
4392,Super 8 Pittsburgh/monroeville,Tony,5.0,5,4,5
4393,Super 8 Pittsburgh/monroeville,A Traveler,2.0,3,3,1
4394,Super 8 Pittsburgh/monroeville,Ola,4.0,5,5,5
4395,Super 8 Pittsburgh/monroeville,DH,3.0,3,3,2
4396,Super 8 Pittsburgh/monroeville,Vinay,4.0,5,5,5
4397,Super 8 Pittsburgh/monroeville,A Traveler,2.0,3,2,2
4398,Super 8 Pittsburgh/monroeville,A Traveler,4.0,4,5,4
4399,Super 8 Pittsburgh/monroeville,A Traveler,3.0,4,2,3
4400,Super 8 Pittsburgh/monroeville,richard,3.0,3,3,3
4401,Super 8 Pittsburgh/monroeville,Richard,1.0,2,2,2
4402,Super 8 Pittsburgh/monroeville,A Traveler,4.0,4,4,3
4403,Super 8 Pittsburgh/monroeville,A Traveler,2.0,1,2,2
4404,Super 8 Pittsburgh/monroeville,Teresa,5.0,5,4,5
4405,Super 8 Pittsburgh/monroeville,A Traveler,4.0,5,4,5
4406,Super 8 Pittsburgh/monroeville,Mia,1.0,1,1,2
4407,Super 8 Pittsburgh/monroeville,A Traveler,1.0,2,1,2
4408,Super 8 Pittsburgh/monroeville,A Traveler,1.0,1,2,2
4409,Super 8 Pittsburgh/monroeville,A Traveler,3.0,3,3,2
4410,Super 8 Pittsburgh/monroeville,john,4.0,5,5,5
4411,Super 8 Pittsburgh/monroeville,M,2.0,3,3,1
4412,Super 8 Pittsburgh/monroeville,Luke,4.0,5,3,3
4413,Super 8 Pittsburgh/monroeville,A Traveler,1.0,1,1,1
